fetched_at,icao24,callsign,origin_country,latitude,longitude,baro_altitude_ft,velocity_kmh,vertical_rate_fpm,phase,squawk
2026-06-14 16:18:03,39de43,TVF35DL,France,50.1432,10.5983,37975.0,686.6,-65.0,CRUISE,1000
2026-06-14 16:18:03,44028c,EJU394K,Austria,48.5676,7.2677,11350.0,628.7,-1663.0,DESCENDING,1000
2026-06-14 16:18:03,4bc8c3,PGT77PX,Turkey,49.2379,9.6873,35000.0,965.2,0.0,CRUISE,0101
2026-06-14 16:18:03,511170,MBU2QV,Estonia,50.964,11.4276,21750.0,682.5,2047.0,CLIMBING,1000
2026-06-14 16:18:03,44029f,AUA21E,Austria,50.3397,11.3054,24800.0,587.1,-1472.0,DESCENDING,1000
2026-06-14 16:18:03,4acb23,NSZ3747,Sweden,53.3931,11.4617,36000.0,820.5,0.0,CRUISE,7362
2026-06-14 16:18:03,3c5ef0,EWG7XR,Germany,50.5721,8.1675,23125.0,856.0,2112.0,CLIMBING,7705
2026-06-14 16:18:03,50040a,EJO1X,,47.7816,11.2712,43000.0,793.4,0.0,CRUISE,3555
2026-06-14 16:18:03,46b821,AEE510,Greece,48.4442,10.6458,20475.0,634.7,-1472.0,DESCENDING,7425
2026-06-14 16:18:03,46b823,AEE6TH,Greece,48.1366,10.825,36000.0,721.8,-65.0,CRUISE,1000
2026-06-14 16:18:03,4acb5a,SAS2697,Sweden,47.443,11.7758,30975.0,799.2,-1472.0,DESCENDING,0766
2026-06-14 16:18:03,4aca84,NSZ2940,Sweden,51.1027,12.4578,39000.0,889.1,0.0,CRUISE,6001
2026-06-14 16:18:03,4aca86,NSZ5352,Sweden,48.6098,10.5922,36000.0,848.3,0.0,CRUISE,1000
2026-06-14 16:18:03,4aca90,NOZ72C,Sweden,49.9542,11.5106,39000.0,899.9,0.0,CRUISE,2330
2026-06-14 16:18:03,3d385c,DETPC,Germany,51.0996,9.1713,8150.0,383.6,-640.0,DESCENDING,5012
2026-06-14 16:18:03,3d254e,DEMJM,Germany,48.5392,7.9695,2825.0,220.5,705.0,CLIMBING,
2026-06-14 16:18:03,471f6b,WZZ93,Hungary,48.4901,9.1604,35000.0,769.2,0.0,CRUISE,1000
2026-06-14 16:18:03,3945bc,FJBIJ,France,48.0973,7.7263,2875.0,156.1,512.0,CLIMBING,
2026-06-14 16:18:03,407b54,WUK735,United Kingdom,51.4987,8.3022,36025.0,702.5,0.0,CRUISE,0624
2026-06-14 16:18:03,505ceb,TOM5762,Slovakia,48.7342,9.4936,37000.0,947.3,0.0,CRUISE,3457
2026-06-14 16:18:03,47a039,NOZ57GW,Norway,49.3034,12.3822,27925.0,862.8,1472.0,CLIMBING,6443
