fetched_at,icao24,callsign,origin_country,latitude,longitude,baro_altitude_ft,velocity_kmh,vertical_rate_fpm,phase,squawk
2026-06-14 16:25:06,39de4a,TVF39LV,France,47.8546,7.0064,38975.0,892.9,0.0,CRUISE,1000
2026-06-14 16:25:06,39de43,TVF35DL,France,50.0656,9.4733,38050.0,682.5,0.0,CRUISE,1000
2026-06-14 16:25:06,44028c,EJU394K,Austria,48.6409,7.8046,3225.0,356.8,-1217.0,DESCENDING,1000
2026-06-14 16:25:06,4bc8c3,PGT77PX,Turkey,48.7354,11.0422,35000.0,961.8,0.0,CRUISE,0101
2026-06-14 16:25:06,511170,MBU2QV,Estonia,50.355,10.6244,30000.0,810.6,0.0,CRUISE,1000
2026-06-14 16:25:06,4bc8d2,PGT839Q,Turkey,47.6029,14.1989,36000.0,730.3,65.0,CRUISE,4506
2026-06-14 16:25:06,471efd,WMT5CG,Hungary,47.9647,10.1777,4500.0,294.1,1791.0,CLIMBING,6417
2026-06-14 16:25:06,44029f,AUA21E,Austria,50.3178,10.3586,20500.0,589.1,-1535.0,DESCENDING,1000
2026-06-14 16:25:06,511195,MBU8BX,Estonia,49.4626,10.8007,9700.0,500.2,2624.0,CLIMBING,6652
2026-06-14 16:25:06,3c5ef0,EWG7XR,Germany,50.2192,9.6323,32600.0,925.8,2047.0,CLIMBING,7705
2026-06-14 16:25:06,50040a,EJO1X,,48.3039,10.2844,43000.0,798.3,-65.0,CRUISE,3555
2026-06-14 16:25:06,46b821,AEE510,Greece,48.6828,9.8006,8475.0,467.4,-2047.0,DESCENDING,7425
2026-06-14 16:25:06,46b823,AEE6TH,Greece,48.6351,9.9623,36000.0,708.1,0.0,CRUISE,1000
2026-06-14 16:25:06,44022b,AUA31S,Austria,51.5531,7.3849,32175.0,945.5,1663.0,CLIMBING,1000
2026-06-14 16:25:06,4aca81,NSZ4502,Sweden,48.3743,11.6584,4600.0,406.8,3136.0,CLIMBING,1000
2026-06-14 16:25:06,4aca84,NSZ2940,Sweden,50.1828,12.2103,39000.0,871.4,0.0,CRUISE,6001
2026-06-14 16:25:06,4aca86,NSZ5352,Sweden,49.3781,11.3154,37000.0,827.7,-65.0,CRUISE,1000
2026-06-14 16:25:06,4aca89,NSZ9WP,Sweden,52.919,8.6996,36000.0,829.6,0.0,CRUISE,3533
2026-06-14 16:25:06,4aca90,NOZ72C,Sweden,49.0094,11.6044,39000.0,878.0,0.0,CRUISE,0751
2026-06-14 16:25:06,3d1289,DEFGR,Germany,47.8404,10.0159,3000.0,193.8,193.0,LOW ALT,
2026-06-14 16:25:06,4aca8e,NOZ1107,Sweden,52.2845,13.3467,4425.0,417.1,2112.0,CLIMBING,7266
2026-06-14 16:25:06,3d385c,DETPC,Germany,51.298,9.5752,2575.0,314.1,-65.0,LOW ALT,5012
2026-06-14 16:25:06,3d254e,DEMJM,Germany,48.7768,8.1347,1625.0,162.4,-449.0,DESCENDING,7000
2026-06-14 16:25:06,471f66,WMT7920,Hungary,49.8853,14.3509,15825.0,702.0,2368.0,CLIMBING,
2026-06-14 16:25:06,3945bc,FJBIJ,France,48.1631,7.5383,5800.0,133.6,640.0,CLIMBING,
2026-06-14 16:25:06,407b54,WUK735,United Kingdom,51.6258,7.1333,36000.0,694.8,0.0,CRUISE,0624
2026-06-14 16:25:06,505ceb,TOM5762,Slovakia,48.2622,10.8415,37000.0,952.5,0.0,CRUISE,3457
2026-06-14 16:25:06,47a039,NOZ57GW,Norway,50.1332,12.7964,37000.0,804.6,449.0,CLIMBING,6443
2026-06-14 16:25:06,407b8b,WUK2UC,United Kingdom,51.6243,12.7737,36025.0,733.9,-65.0,CRUISE,3553
2026-06-14 16:25:06,3c4b2f,DLH717,Germany,51.1231,7.2859,26250.0,933.6,-1728.0,DESCENDING,0737
2026-06-14 16:25:06,3c4b4b,EWG80E,Germany,47.5624,11.9427,21250.0,746.4,1856.0,CLIMBING,1000
2026-06-14 16:25:06,4aca0a,NSZ6FY,Sweden,52.7122,7.4909,37000.0,853.7,0.0,CRUISE,1000
