fetched_at,icao24,callsign,origin_country,latitude,longitude,baro_altitude_ft,velocity_kmh,vertical_rate_fpm,phase,squawk
2026-06-14 16:10:30,aa9300,UAL927,United States,50.7303,7.15,24725.0,708.6,1280.0,CLIMBING,2547
2026-06-14 16:10:30,39de43,TVF35DL,France,50.2145,11.8291,36000.0,663.5,0.0,CRUISE,1000
2026-06-14 16:10:30,4bc8c3,PGT77PX,Turkey,49.7091,8.1505,35000.0,966.1,0.0,CRUISE,0101
2026-06-14 16:10:30,511170,MBU2QV,Estonia,51.417,12.1946,2275.0,366.9,1600.0,CLIMBING,1000
2026-06-14 16:10:30,44029f,AUA21E,Austria,50.1517,12.4253,32000.0,669.5,0.0,CRUISE,1000
2026-06-14 16:10:30,4acb23,NSZ3747,Sweden,52.4449,11.4447,39000.0,822.3,-65.0,CRUISE,7362
2026-06-14 16:10:30,3c5ef0,EWG7XR,Germany,50.839,7.0667,2925.0,338.5,1984.0,CLIMBING,7705
2026-06-14 16:10:30,50040a,EJO1X,,47.2137,12.305,43025.0,792.0,-128.0,CRUISE,2006
2026-06-14 16:10:30,46b821,AEE510,Greece,48.1282,11.7208,28000.0,739.4,0.0,CRUISE,7425
2026-06-14 16:10:30,46b823,AEE6TH,Greece,47.5732,11.7677,35975.0,734.4,-65.0,CRUISE,1000
2026-06-14 16:10:30,4acb5a,SAS2697,Sweden,48.4006,11.8449,36000.0,851.1,0.0,CRUISE,0766
2026-06-14 16:10:30,3ffbb1,DMEBC,Germany,48.0557,9.3685,1725.0,1.8,-65.0,LOW ALT,
2026-06-14 16:10:30,4aca84,NSZ2940,Sweden,52.0271,13.0203,38000.0,856.5,65.0,CRUISE,6001
2026-06-14 16:10:30,4aca86,NSZ5352,Sweden,47.7465,9.8904,36000.0,859.9,0.0,CRUISE,1000
2026-06-14 16:10:30,4aca90,NOZ72C,Sweden,50.9845,11.4106,39000.0,896.4,0.0,CRUISE,0751
2026-06-14 16:10:30,3d385c,DETPC,Germany,50.8933,8.6431,10250.0,360.5,-449.0,DESCENDING,5012
2026-06-14 16:10:30,471f6b,WZZ93,Hungary,49.1313,10.0754,34000.0,761.1,0.0,CRUISE,1000
2026-06-14 16:10:30,471f69,WMT1969,Hungary,49.3594,14.5162,35000.0,1016.7,65.0,CRUISE,1000
2026-06-14 16:10:30,3945bc,FJBIJ,France,48.0231,7.8326,900.0,119.5,640.0,CLIMBING,
2026-06-14 16:10:30,407b54,WUK735,United Kingdom,51.3493,9.551,36000.0,683.9,0.0,CRUISE,0624
2026-06-14 16:10:30,505ceb,TOM5762,Slovakia,49.2514,8.0225,37000.0,956.8,0.0,CRUISE,3457
2026-06-14 16:10:30,47a039,NOZ57GW,Norway,48.535,11.7257,10725.0,585.9,2880.0,CLIMBING,6443
2026-06-14 16:10:30,407b8f,BAW899,United Kingdom,49.9118,7.1517,37975.0,682.4,0.0,CRUISE,1106
2026-06-14 16:10:30,4aca04,NSZ5330,Sweden,53.2558,8.1609,38000.0,833.9,65.0,CRUISE,5353
2026-06-14 16:10:30,4aca0c,NSZ4BV,Sweden,49.5656,9.4687,36000.0,793.2,0.0,CRUISE,7671
2026-06-14 16:10:30,4aca72,SAS1793,Sweden,50.4675,8.9949,35000.0,826.6,-65.0,CRUISE,0757
2026-06-14 16:10:30,4aca4f,NSZ4357,Sweden,52.4521,13.793,37000.0,903.4,0.0,CRUISE,1000
2026-06-14 16:10:30,3d2491,DEMCF,Germany,49.2738,8.4644,800.0,124.0,-65.0,LOW ALT,7000
2026-06-14 16:10:30,4401d1,EJU38DP,Austria,52.4701,13.9205,4525.0,367.4,-1024.0,DESCENDING,6623
2026-06-14 16:10:30,4401d3,OEDFC,Austria,48.1605,8.3972,4450.0,172.3,-65.0,LOW ALT,1157
2026-06-14 16:10:30,4bc88e,PGT38QJ,Turkey,48.8969,13.3214,33050.0,995.7,0.0,CRUISE,6424
2026-06-14 16:10:30,4bc89a,PGT78DG,Turkey,47.4287,8.1039,34950.0,907.3,-65.0,CRUISE,7553
2026-06-14 16:10:30,3d1186,DEEWS,Germany,50.8536,9.0816,3400.0,244.5,0.0,LOW ALT,7743
2026-06-14 16:10:30,4bc887,PGT1158,Turkey,47.3515,14.5889,34950.0,963.0,-65.0,CRUISE,2272
2026-06-14 16:10:30,3d34d5,DESGJ,Germany,48.1368,9.0058,4700.0,140.4,-193.0,LOW ALT,4452
2026-06-14 16:10:30,48d002,SPWAC,Poland,48.8673,13.8335,24000.0,345.8,0.0,CRUISE,0246
2026-06-14 16:10:30,4068f5,EXS61PK,United Kingdom,49.8574,7.0361,37000.0,969.3,0.0,CRUISE,3461
2026-06-14 16:10:30,4068cb,EXS411,United Kingdom,47.8701,9.8069,33000.0,854.4,65.0,CRUISE,7507
2026-06-14 16:10:30,440052,AUA165Z,Austria,51.4127,7.0777,4850.0,400.0,-2047.0,DESCENDING,1000
2026-06-14 16:10:30,440087,OEDKA,Austria,50.6515,7.054,2625.0,155.7,128.0,LOW ALT,4451
2026-06-14 16:10:30,440073,EJU43FB,Austria,51.2987,8.0417,38025.0,727.7,0.0,CRUISE,1000
2026-06-14 16:10:30,440017,OEANN,Austria,47.3797,9.679,1800.0,135.2,-768.0,DESCENDING,7000
2026-06-14 16:10:30,440036,EJU59FK,Austria,47.984,11.7986,30025.0,834.8,0.0,CRUISE,1000
2026-06-14 16:10:30,4891ad,ENT429,Poland,47.7819,9.8352,37000.0,914.8,0.0,CRUISE,3462
2026-06-14 16:10:30,471d63,WZZ3GV,Hungary,52.064,14.1034,11000.0,433.9,-128.0,CRUISE,5146
2026-06-14 16:10:30,40697c,EFW6DG,United Kingdom,47.0348,9.3388,36000.0,771.7,0.0,CRUISE,2245
2026-06-14 16:10:30,a748ec,LXJ569,United States,47.4532,8.9091,4950.0,320.2,-128.0,LOW ALT,7321
2026-06-14 16:10:30,440184,AUA7K,Austria,50.2456,11.1109,37975.0,766.7,-65.0,CRUISE,6603
2026-06-14 16:10:30,47878d,NOZ1610,Norway,47.5081,7.586,2950.0,277.6,-833.0,DESCENDING,0762
2026-06-14 16:10:30,45caa1,DTR197,Denmark,49.0401,11.4754,17975.0,418.9,65.0,CRUISE,1000
2026-06-14 16:10:30,471dc1,WZZ839,Hungary,51.2175,7.2048,25975.0,859.4,1600.0,CLIMBING,1000
2026-06-14 16:10:30,471db3,WMT9SW,Hungary,52.2806,13.3378,4500.0,419.1,1919.0,CLIMBING,1000
2026-06-14 16:10:30,3d489c,DEZTC,Germany,49.6207,10.0255,3400.0,217.2,256.0,LOW ALT,
2026-06-14 16:10:30,403144,GBSDH,United Kingdom,50.2571,7.5991,3300.0,214.7,-65.0,LOW ALT,4451
2026-06-14 16:10:30,4079f6,BAW578,United Kingdom,47.8457,7.1618,36100.0,926.2,-961.0,DESCENDING,7314
2026-06-14 16:10:30,4bb292,THY3PH,Turkey,50.712,7.4712,3700.0,419.5,-896.0,DESCENDING,3106
2026-06-14 16:10:30,44cdce,BEL2HJ,Belgium,52.6102,12.7507,11300.0,595.0,-1024.0,DESCENDING,1000
2026-06-14 16:10:30,4bb268,THY1FY,Turkey,47.0827,8.0663,16575.0,651.2,-2624.0,DESCENDING,0221
2026-06-14 16:10:30,4bb26e,THY1UP,Turkey,48.2649,12.3842,6000.0,482.3,-321.0,LOW ALT,1000
2026-06-14 16:10:30,4bb287,THY3ZA,Turkey,52.4735,14.101,6800.0,409.3,-705.0,DESCENDING,1000
2026-06-14 16:10:30,4bb282,THY3UY,Turkey,47.5764,8.9624,7875.0,450.0,-1024.0,DESCENDING,6040
2026-06-14 16:10:30,506ca3,RMB1,Slovenia,47.3608,8.3019,39000.0,871.9,0.0,CRUISE,2367
2026-06-14 16:10:30,3d32cd,DERMJ,Germany,52.0829,9.8352,3350.0,194.4,384.0,LOW ALT,7000
2026-06-14 16:10:30,506cab,RMB3,Slovenia,49.5728,12.4052,38000.0,669.5,-65.0,CRUISE,0605
2026-06-14 16:10:30,8005f2,AIC155,India,51.3568,8.5133,42975.0,836.2,-384.0,CRUISE,1000
2026-06-14 16:10:30,3d476c,DEZHK,Germany,47.8275,7.6349,2250.0,109.5,-65.0,LOW ALT,
2026-06-14 16:10:30,44ce61,BEL8UK,Belgium,50.1679,8.1346,11000.0,633.6,0.0,CRUISE,1000
2026-06-14 16:10:30,80073d,AIC113,India,49.1093,7.7597,40000.0,768.6,0.0,CRUISE,3562
2026-06-14 16:10:30,8963e6,UAE70M,United Arab Emirates,48.879,12.7344,41000.0,806.7,0.0,CRUISE,0532
2026-06-14 16:10:30,4ac9f0,SAS71T,Sweden,50.2826,11.9815,39000.0,871.5,65.0,CRUISE,0731
2026-06-14 16:10:30,3d31ce,DERCO,Germany,50.3477,7.3419,2500.0,163.4,-65.0,LOW ALT,
2026-06-14 16:10:30,4d02b7,JFA30M,Luxembourg,47.572,10.0402,22000.0,587.8,65.0,CRUISE,5713
2026-06-14 16:10:30,3e0feb,CHX56,Germany,48.3862,7.912,1650.0,202.1,512.0,CLIMBING,
2026-06-14 16:10:30,896464,ETD47,United Arab Emirates,47.5527,10.3898,37975.0,813.7,-65.0,CRUISE,7540
2026-06-14 16:10:30,896442,ETD917,United Arab Emirates,51.7241,8.6359,34000.0,751.2,65.0,CRUISE,3207
2026-06-14 16:10:30,4064a4,TOM1WY,United Kingdom,48.6507,11.252,37000.0,980.9,0.0,CRUISE,3444
2026-06-14 16:10:30,3ddc78,CHX43,Germany,48.5886,8.1078,2025.0,237.0,-512.0,DESCENDING,
2026-06-14 16:10:30,4bb074,THY9VA,Turkey,52.4943,10.3393,9000.0,396.0,-1663.0,DESCENDING,1000
2026-06-14 16:10:30,3ff9f0,DMWTN,Germany,49.7435,8.5994,3000.0,187.5,193.0,LOW ALT,4450
2026-06-14 16:10:30,4b1e69,HBLNL,Switzerland,47.1873,7.4575,1800.0,204.1,-512.0,DESCENDING,7000
2026-06-14 16:10:30,89659b,ETD7L1,United Arab Emirates,49.5278,14.6497,38000.0,769.8,0.0,CRUISE,1000
2026-06-14 16:10:30,461f9b,FIN5DL,Finland,49.342,8.9033,32500.0,833.0,-1024.0,DESCENDING,1000
2026-06-14 16:10:30,3e781a,DKKRI,Germany,48.1602,9.5483,5425.0,196.4,-65.0,LOW ALT,7000
2026-06-14 16:10:30,896596,ETD71M,United Arab Emirates,47.172,12.5258,37000.0,1007.9,0.0,CRUISE,2714
2026-06-14 16:10:30,48af0e,LOT34P,Poland,47.9271,14.4898,40000.0,749.4,65.0,CRUISE,1000
2026-06-14 16:10:30,3009b3,DLH3UY,Italy,48.4461,10.9949,33000.0,917.1,65.0,CRUISE,1000
2026-06-14 16:10:30,3009b6,DLA08E,Italy,49.6386,9.4334,18300.0,772.1,2303.0,CLIMBING,2556
2026-06-14 16:10:30,48af07,LOT335,Poland,50.1042,8.5834,38000.0,684.3,0.0,CRUISE,1000
2026-06-14 16:10:30,48af06,LOT2161,Poland,48.0939,8.5436,38000.0,784.0,0.0,CRUISE,2535
2026-06-14 16:10:30,48af02,LOT2151,Poland,50.1064,12.7002,38000.0,709.3,-65.0,CRUISE,1000
2026-06-14 16:10:30,89653b,ETD2KQ,United Arab Emirates,50.8849,14.4968,37725.0,817.1,961.0,CLIMBING,6635
2026-06-14 16:10:30,3d3262,DERIG,Germany,49.3737,8.4582,9475.0,211.2,-65.0,LOW ALT,4451
2026-06-14 16:10:30,48adad,LOT7ER,Poland,47.041,12.7644,36000.0,763.2,65.0,CRUISE,1000
2026-06-14 16:10:30,48adae,LOT4PK,Poland,47.201,7.4177,31850.0,784.5,-1152.0,DESCENDING,1000
2026-06-14 16:10:30,3c48f0,LHX1PX,Germany,49.4996,12.3124,23125.0,750.3,-1984.0,DESCENDING,1000
2026-06-14 16:10:30,3c48ee,EWG2XZ,Germany,48.8392,9.1716,13625.0,642.0,2752.0,CLIMBING,3741
2026-06-14 16:10:30,484cbc,KLM843,Kingdom of the Netherlands,51.4208,11.0139,31000.0,1073.3,0.0,CRUISE,0153
2026-06-14 16:10:30,4d028d,LRQ247G,Luxembourg,49.3954,9.0155,40000.0,732.5,0.0,CRUISE,1000
2026-06-14 16:10:30,3ff8cc,DMWUE,Germany,49.8168,9.8987,925.0,0.0,0.0,LOW ALT,
2026-06-14 16:10:30,3ff8f3,DMNVA,Germany,52.223,8.9013,850.0,93.5,-321.0,LOW ALT,
2026-06-14 16:10:30,3da5cb,DGJAP,Germany,50.2349,10.4566,12000.0,238.5,-65.0,CRUISE,7421
2026-06-14 16:10:30,3cce70,FCK1EL,Germany,52.3272,10.7016,1825.0,284.9,-577.0,DESCENDING,1000
2026-06-14 16:10:30,0201a1,RAM811D,Morocco,49.9839,8.5281,1550.0,341.2,2112.0,CLIMBING,2563
2026-06-14 16:10:30,4794f2,NSZ5504,Norway,52.1274,7.8393,39000.0,863.4,0.0,CRUISE,1000
2026-06-14 16:10:30,407930,BAW867,United Kingdom,50.2457,11.5669,37975.0,707.5,0.0,CRUISE,6611
2026-06-14 16:10:30,3deda7,CHX23,Germany,50.2126,7.6765,1500.0,248.5,-65.0,LOW ALT,
2026-06-14 16:10:30,40796a,TOM318,United Kingdom,48.0268,11.2654,35000.0,971.4,0.0,CRUISE,5264
2026-06-14 16:10:30,4d00d7,LGL8854,Luxembourg,49.4076,10.6597,24000.0,512.5,65.0,CRUISE,1000
2026-06-14 16:10:30,3e641c,DKDCM,Germany,49.6483,7.7215,3975.0,80.9,-65.0,LOW ALT,7000
2026-06-14 16:10:30,4b1bb7,HBKMX,Switzerland,47.6042,8.7933,4200.0,141.9,0.0,LOW ALT,4250
2026-06-14 16:10:30,49d3bb,TVS26D,Czech Republic,47.4503,14.9015,33975.0,750.7,-65.0,CRUISE,5535
2026-06-14 16:10:30,49d3d4,TVS2CD,Czech Republic,50.0674,14.3294,2025.0,248.5,-705.0,DESCENDING,1000
2026-06-14 16:10:30,3c8483,ADN75C,Germany,48.1659,10.2157,17725.0,627.5,2175.0,CLIMBING,7433
2026-06-14 16:10:30,49d3f9,OKHHH,Czech Republic,49.5481,13.8961,3600.0,320.5,-321.0,LOW ALT,4454
2026-06-14 16:10:30,486491,KLM25H,Kingdom of the Netherlands,49.4131,8.4276,39000.0,915.1,65.0,CRUISE,1000
2026-06-14 16:10:30,486494,KLM74N,Kingdom of the Netherlands,47.1926,11.1681,38000.0,786.8,-65.0,CRUISE,1000
2026-06-14 16:10:30,498446,CEF123,Czech Republic,49.552,8.5716,6625.0,300.5,-1535.0,DESCENDING,1402
2026-06-14 16:10:30,4ca56a,RYR8342,Ireland,47.9665,11.8972,37000.0,932.8,0.0,CRUISE,0107
2026-06-14 16:10:30,3d3c2b,DEVAP,Germany,52.4639,7.1925,50.0,111.3,-256.0,LOW ALT,7000
2026-06-14 16:10:30,06a3d5,QAF10,Qatar,47.4601,14.0819,38000.0,763.8,0.0,CRUISE,1356
2026-06-14 16:10:30,3d3c56,DEVCG,Germany,50.3636,12.5031,5175.0,237.3,0.0,LOW ALT,7744
2026-06-14 16:10:30,4984a5,GASTN33,Czech Republic,50.1195,14.5434,1375.0,183.8,128.0,LOW ALT,
2026-06-14 16:10:30,4864c9,PHDTI,Kingdom of the Netherlands,47.543,10.3182,7775.0,202.2,128.0,LOW ALT,4453
2026-06-14 16:10:30,39171c,FJLIG,France,48.1478,7.5831,3425.0,239.0,65.0,LOW ALT,3450
2026-06-14 16:10:30,3d060c,DEANS,Germany,47.6719,9.5131,1300.0,26.2,0.0,LOW ALT,2512
2026-06-14 16:10:30,3d193b,DEHUP,Germany,49.872,9.4117,3200.0,196.3,-65.0,LOW ALT,
2026-06-14 16:10:30,502d0d,ASL60L,Latvia,47.1533,8.9212,38000.0,728.1,-65.0,CRUISE,2756
2026-06-14 16:10:30,502d0f,SWR2DK,Latvia,47.414,9.9726,24100.0,837.3,1280.0,CLIMBING,3045
2026-06-14 16:10:30,3d3a8e,DEUKS,Germany,49.3803,8.6712,5475.0,199.8,0.0,LOW ALT,4452
2026-06-14 16:10:30,71c045,KAL567,Republic of Korea,47.8441,11.5897,32000.0,696.8,0.0,CRUISE,1000
2026-06-14 16:10:30,502cc6,BTI3FL,Latvia,51.8043,10.1785,36000.0,711.3,65.0,CRUISE,1000
2026-06-14 16:10:30,4b8df2,CND7LL,Turkey,50.6021,8.7349,37000.0,983.2,0.0,CRUISE,3145
