fetched_at,icao24,callsign,origin_country,latitude,longitude,baro_altitude_ft,velocity_kmh,vertical_rate_fpm,phase,squawk
2026-06-14 16:06:28,aa9300,UAL927,United States,50.4486,7.6053,18525.0,675.8,1600.0,CLIMBING,2547
2026-06-14 16:06:28,39de43,TVF35DL,France,50.2072,12.4425,33750.0,671.9,896.0,CLIMBING,1000
2026-06-14 16:06:28,4acb03,NSZ2058,Sweden,50.0356,14.3947,3050.0,283.4,-833.0,DESCENDING,7362
2026-06-14 16:06:28,4bc8c3,PGT77PX,Turkey,49.9042,7.3098,34000.0,976.5,1024.0,CLIMBING,0101
2026-06-14 16:06:28,44029f,AUA21E,Austria,49.923,12.938,32000.0,673.0,0.0,CRUISE,1000
2026-06-14 16:06:28,3c5ee6,EWG7DB,Germany,53.3202,10.5472,11300.0,574.5,-2112.0,DESCENDING,3126
2026-06-14 16:06:28,4acb23,NSZ3747,Sweden,51.9636,11.4363,39000.0,803.8,65.0,CRUISE,7362
2026-06-14 16:06:28,3c5eea,EWG2774,Germany,48.6153,7.5826,29925.0,712.8,1280.0,CLIMBING,4115
2026-06-14 16:06:28,46b821,AEE510,Greece,47.9503,12.3054,28025.0,680.4,-128.0,CRUISE,7425
2026-06-14 16:06:28,46b823,AEE6TH,Greece,47.2799,12.2458,36000.0,736.8,0.0,CRUISE,2026
2026-06-14 16:06:28,4acb5a,SAS2697,Sweden,48.9077,11.8825,37250.0,853.0,-896.0,DESCENDING,0766
2026-06-14 16:06:28,44021f,OEAGA,Austria,48.7924,10.9589,3150.0,184.8,-65.0,LOW ALT,4453
2026-06-14 16:06:28,3ffbb1,DMEBC,Germany,48.0558,9.3677,1725.0,2.6,-65.0,LOW ALT,
2026-06-14 16:06:28,4aca84,NSZ2940,Sweden,52.4804,13.409,38000.0,864.1,0.0,CRUISE,6001
2026-06-14 16:06:28,4aca86,NSZ5352,Sweden,47.278,9.5869,36000.0,854.5,-65.0,CRUISE,1000
2026-06-14 16:06:28,4aca90,NOZ72C,Sweden,51.5228,11.3573,38850.0,902.0,65.0,CRUISE,0751
2026-06-14 16:06:28,3d385c,DETPC,Germany,50.7065,8.4672,12225.0,367.2,-512.0,DESCENDING,5012
2026-06-14 16:06:28,471f6b,WZZ93,Hungary,49.4582,10.5551,34025.0,757.0,0.0,CRUISE,1000
2026-06-14 16:06:28,471f69,WMT1969,Hungary,49.5425,13.6319,35025.0,1014.6,0.0,CRUISE,1000
2026-06-14 16:06:28,407b54,WUK735,United Kingdom,51.2228,10.1641,36000.0,675.8,65.0,CRUISE,0624
2026-06-14 16:06:28,505ceb,TOM5762,Slovakia,49.5121,7.2481,37000.0,955.8,0.0,CRUISE,3457
2026-06-14 16:06:28,47a039,,Norway,48.3641,11.7845,1650.0,302.3,2624.0,CLIMBING,6443
2026-06-14 16:06:28,407b8f,BAW899,United Kingdom,49.6948,7.68,38025.0,681.2,0.0,CRUISE,7543
2026-06-14 16:06:28,4aca04,NSZ5330,Sweden,52.7752,7.9976,38000.0,816.1,0.0,CRUISE,5353
2026-06-14 16:06:28,4aca0c,NSZ4BV,Sweden,49.0968,9.3571,36000.0,802.0,0.0,CRUISE,1000
2026-06-14 16:06:28,4aca72,SAS1793,Sweden,50.9382,9.2226,35000.0,821.9,0.0,CRUISE,0757
2026-06-14 16:06:28,4aca4f,NSZ4357,Sweden,52.9825,13.8877,37000.0,890.7,0.0,CRUISE,1000
2026-06-14 16:06:28,3d2491,DEMCF,Germany,49.2987,8.4859,1100.0,156.5,-65.0,LOW ALT,7000
2026-06-14 16:06:28,4401d1,EJU38DP,Austria,52.3765,13.9219,8000.0,407.7,-65.0,LOW ALT,6623
2026-06-14 16:06:28,4401d3,OEDFC,Austria,48.1949,8.5388,4450.0,172.2,-65.0,LOW ALT,1157
2026-06-14 16:06:28,4bc88e,PGT38QJ,Turkey,49.1707,12.5135,33050.0,1003.9,-65.0,CRUISE,6424
2026-06-14 16:06:28,4bc89a,PGT78DG,Turkey,47.7352,7.4465,35050.0,911.3,0.0,CRUISE,7553
2026-06-14 16:06:28,3d1186,DEEWS,Germany,51.0049,9.0867,3575.0,245.0,0.0,LOW ALT,7743
2026-06-14 16:06:28,4bc887,PGT1158,Turkey,47.715,13.9322,35025.0,973.0,0.0,CRUISE,2272
2026-06-14 16:06:28,3d34d5,DESGJ,Germany,48.0762,9.0861,4500.0,144.3,-128.0,LOW ALT,4251
2026-06-14 16:06:28,48d002,SPWAC,Poland,48.6748,13.7056,24000.0,345.8,0.0,CRUISE,0246
2026-06-14 16:06:28,4068cb,EXS411,United Kingdom,48.3047,9.4103,33000.0,859.9,0.0,CRUISE,7507
2026-06-14 16:06:28,3e67fd,DKEOR,Germany,48.2276,11.4292,1650.0,108.7,-65.0,LOW ALT,7000
