fetched_at,icao24,callsign,origin_country,latitude,longitude,baro_altitude_ft,velocity_kmh,vertical_rate_fpm,phase,squawk
2026-06-14 16:23:35,39de43,TVF35DL,France,50.0833,9.7157,38050.0,689.4,0.0,CRUISE,1000
2026-06-14 16:23:35,44028c,EJU394K,Austria,48.7093,7.8621,4550.0,434.7,-768.0,DESCENDING,1000
2026-06-14 16:23:35,4bc8c3,PGT77PX,Turkey,48.8384,10.7468,34975.0,962.5,65.0,CRUISE,0101
2026-06-14 16:23:35,511170,MBU2QV,Estonia,50.5077,10.7896,30000.0,800.9,0.0,CRUISE,1000
2026-06-14 16:23:35,4bc8d2,PGT839Q,Turkey,47.4605,14.3292,35950.0,731.8,0.0,CRUISE,4506
2026-06-14 16:23:35,44029f,AUA21E,Austria,50.3395,10.5685,22100.0,594.0,-896.0,DESCENDING,1000
2026-06-14 16:23:35,511195,MBU8BX,Estonia,49.512,10.9443,4650.0,436.9,2175.0,CLIMBING,6652
2026-06-14 16:23:35,3c5ef0,EWG7XR,Germany,50.2981,9.3132,30950.0,999.5,512.0,CLIMBING,7705
2026-06-14 16:23:35,50040a,EJO1X,,48.1914,10.4999,43000.0,787.6,0.0,CRUISE,3555
2026-06-14 16:23:35,46b821,AEE510,Greece,48.6398,9.9547,10425.0,521.9,-705.0,DESCENDING,7425
2026-06-14 16:23:35,46b823,AEE6TH,Greece,48.529,10.1482,36000.0,710.5,0.0,CRUISE,1000
2026-06-14 16:23:35,44022b,AUA31S,Austria,51.6784,7.1004,30000.0,954.2,1280.0,CLIMBING,1000
2026-06-14 16:23:35,4aca81,NSZ4502,Sweden,48.3631,11.7723,1825.0,317.4,2431.0,CLIMBING,1000
2026-06-14 16:23:35,4aca84,NSZ2940,Sweden,50.3803,12.2626,39000.0,871.7,0.0,CRUISE,6001
2026-06-14 16:23:35,4aca86,NSZ5352,Sweden,49.2062,11.1849,36000.0,863.5,0.0,CRUISE,1000
2026-06-14 16:23:35,4aca89,NSZ9WP,Sweden,53.0588,8.9158,36000.0,833.3,-65.0,CRUISE,3533
2026-06-14 16:23:35,4aca90,NOZ72C,Sweden,49.211,11.5837,39000.0,883.7,0.0,CRUISE,0751
2026-06-14 16:23:35,4aca8e,NOZ1107,Sweden,52.3363,13.4428,2300.0,293.4,1472.0,CLIMBING,7266
2026-06-14 16:23:35,3d385c,DETPC,Germany,51.2218,9.5848,4650.0,342.9,-1344.0,DESCENDING,5012
2026-06-14 16:23:35,3d254e,DEMJM,Germany,48.7392,8.1095,2250.0,205.2,-449.0,DESCENDING,7000
2026-06-14 16:23:35,471f6b,WZZ93,Hungary,48.0108,8.4983,35025.0,783.9,0.0,CRUISE,1000
2026-06-14 16:23:35,471f66,WMT7920,Hungary,50.0026,14.1747,11475.0,691.5,1152.0,CLIMBING,
2026-06-14 16:23:35,3945bc,FJBIJ,France,48.1406,7.5721,4875.0,141.4,640.0,CLIMBING,
2026-06-14 16:23:35,407b54,WUK735,United Kingdom,51.5992,7.3855,35975.0,691.5,0.0,CRUISE,0624
2026-06-14 16:23:35,505ceb,TOM5762,Slovakia,48.3605,10.5491,37000.0,954.1,0.0,CRUISE,3457
2026-06-14 16:23:35,47a039,NOZ57GW,Norway,49.9544,12.7369,35225.0,809.4,1407.0,CLIMBING,6443
2026-06-14 16:23:35,407b8b,WUK2UC,United Kingdom,51.6028,13.0427,36025.0,739.2,0.0,CRUISE,3553
2026-06-14 16:23:35,3c4b2f,DLH717,Germany,51.3298,7.1735,28825.0,973.4,-1663.0,DESCENDING,0737
2026-06-14 16:23:35,3c4b4b,EWG80E,Germany,47.7283,11.9457,18125.0,696.4,2559.0,CLIMBING,1000
2026-06-14 16:23:35,4aca0a,NSZ6FY,Sweden,52.5503,7.3122,37000.0,855.8,65.0,CRUISE,1000
2026-06-14 16:23:35,4aca0c,NSZ4BV,Sweden,51.125,9.873,36000.0,812.6,0.0,CRUISE,1000
2026-06-14 16:23:35,4aca72,SAS1793,Sweden,48.8347,8.4865,35000.0,811.3,0.0,CRUISE,0757
2026-06-14 16:23:35,471fa9,WZZ3TJ,Hungary,51.4324,7.466,4925.0,472.2,1024.0,CLIMBING,7640
2026-06-14 16:23:35,4b51ea,HB3395,Switzerland,47.0238,9.5368,7025.0,100.8,-65.0,LOW ALT,
2026-06-14 16:23:35,4aca4f,NSZ4357,Sweden,50.6709,13.4911,37000.0,897.3,-65.0,CRUISE,1000
2026-06-14 16:23:35,4bc856,PGT49PK,Turkey,52.1182,14.2075,11450.0,435.2,-961.0,DESCENDING,1000
