fetched_at,icao24,callsign,origin_country,latitude,longitude,baro_altitude_ft,velocity_kmh,vertical_rate_fpm,phase,squawk
2026-06-14 16:12:01,39de43,TVF35DL,France,50.2012,11.5771,36700.0,672.9,640.0,CLIMBING,1000
2026-06-14 16:12:01,4bc8c3,PGT77PX,Turkey,49.6278,8.4918,35000.0,969.2,0.0,CRUISE,0101
2026-06-14 16:12:01,511170,MBU2QV,Estonia,51.3445,12.0724,7350.0,470.4,3264.0,CLIMBING,1000
2026-06-14 16:12:01,44029f,AUA21E,Austria,50.1996,12.1814,31925.0,673.3,-705.0,DESCENDING,1000
2026-06-14 16:12:01,4acb23,NSZ3747,Sweden,52.6473,11.4485,39025.0,826.1,0.0,CRUISE,7362
2026-06-14 16:12:01,3c5ef0,EWG7XR,Germany,50.7753,7.1764,7575.0,544.8,3776.0,CLIMBING,7705
2026-06-14 16:12:01,50040a,EJO1X,,47.3349,12.0878,43025.0,776.6,0.0,CRUISE,2006
2026-06-14 16:12:01,46b821,AEE510,Greece,48.2018,11.4746,27650.0,734.5,-961.0,DESCENDING,7425
2026-06-14 16:12:01,46b823,AEE6TH,Greece,47.6933,11.5697,36025.0,735.8,-65.0,CRUISE,1000
2026-06-14 16:12:01,4acb5a,SAS2697,Sweden,48.1924,11.8295,35975.0,851.1,0.0,CRUISE,0766
2026-06-14 16:12:01,3ffbb1,DMEBC,Germany,48.0558,9.3679,1725.0,0.0,-65.0,LOW ALT,
2026-06-14 16:12:01,4aca84,NSZ2940,Sweden,51.8422,12.8639,38000.0,851.5,0.0,CRUISE,6001
2026-06-14 16:12:01,4aca86,NSZ5352,Sweden,47.9355,10.0253,36000.0,856.5,0.0,CRUISE,1000
2026-06-14 16:12:01,4aca90,NOZ72C,Sweden,50.7662,11.4324,39000.0,892.7,-65.0,CRUISE,0751
2026-06-14 16:12:01,3d385c,DETPC,Germany,50.9653,8.7113,10000.0,328.1,0.0,CRUISE,5012
2026-06-14 16:12:01,471f6b,WZZ93,Hungary,48.9973,9.8816,35000.0,762.4,0.0,CRUISE,1000
2026-06-14 16:12:01,471f69,WMT1969,Hungary,49.2827,14.8764,34975.0,1012.0,0.0,CRUISE,1000
2026-06-14 16:12:01,3945bc,FJBIJ,France,48.0562,7.8032,2200.0,170.4,-65.0,LOW ALT,
2026-06-14 16:12:01,407b54,WUK735,United Kingdom,51.3817,9.2889,35975.0,687.6,0.0,CRUISE,0624
2026-06-14 16:12:01,505ceb,TOM5762,Slovakia,49.1429,8.3383,37000.0,956.8,-65.0,CRUISE,3457
2026-06-14 16:12:01,47a039,NOZ57GW,Norway,48.6744,11.8415,14800.0,692.0,577.0,CLIMBING,6443
2026-06-14 16:12:01,4aca04,NSZ5330,Sweden,53.4565,8.2297,38000.0,841.9,0.0,CRUISE,5353
2026-06-14 16:12:01,4aca0c,NSZ4BV,Sweden,49.7577,9.515,36000.0,795.0,0.0,CRUISE,1000
2026-06-14 16:12:01,4aca72,SAS1793,Sweden,50.2744,8.9028,35000.0,830.7,0.0,CRUISE,0757
2026-06-14 16:12:01,4aca4f,NSZ4357,Sweden,52.2323,13.7546,37000.0,903.4,0.0,CRUISE,1000
2026-06-14 16:12:01,3d2491,DEMCF,Germany,49.2901,8.4577,300.0,107.4,-65.0,LOW ALT,7000
2026-06-14 16:12:01,4401d1,EJU38DP,Austria,52.4412,13.7966,3850.0,315.4,-705.0,DESCENDING,6623
2026-06-14 16:12:01,4401d3,OEDFC,Austria,48.1453,8.3347,4650.0,152.7,65.0,LOW ALT,4452
2026-06-14 16:12:01,4bc88e,PGT38QJ,Turkey,48.7839,13.6484,33050.0,995.7,0.0,CRUISE,6424
2026-06-14 16:12:01,4bc89a,PGT78DG,Turkey,47.3013,8.3714,35025.0,910.5,0.0,CRUISE,7553
2026-06-14 16:12:01,3d1186,DEEWS,Germany,50.7936,9.0776,3400.0,253.7,0.0,LOW ALT,7743
2026-06-14 16:12:01,4bc887,PGT1158,Turkey,47.2015,14.8554,35025.0,960.1,0.0,CRUISE,2272
2026-06-14 16:12:01,3d34d5,DESGJ,Germany,48.1639,8.977,4800.0,137.4,65.0,LOW ALT,4452
