fetched_at,icao24,callsign,origin_country,latitude,longitude,baro_altitude_ft,velocity_kmh,vertical_rate_fpm,phase,squawk
2026-06-14 16:15:32,39de43,TVF35DL,France,50.1679,11.0009,38000.0,704.9,0.0,CRUISE,1000
2026-06-14 16:15:32,4bc8c3,PGT77PX,Turkey,49.434,9.2295,35000.0,962.7,0.0,CRUISE,0101
2026-06-14 16:15:32,511170,MBU2QV,Estonia,51.1358,11.7161,16000.0,653.8,2752.0,CLIMBING,1000
2026-06-14 16:15:32,44029f,AUA21E,Austria,50.287,11.6404,28450.0,612.7,-1472.0,DESCENDING,1000
2026-06-14 16:15:32,4acb23,NSZ3747,Sweden,53.0899,11.4564,36425.0,818.6,-1344.0,DESCENDING,7362
2026-06-14 16:15:32,3c5ef0,EWG7XR,Germany,50.6753,7.7201,17550.0,773.3,2431.0,CLIMBING,7705
2026-06-14 16:15:32,50040a,EJO1X,,47.5995,11.6071,43000.0,775.7,65.0,CRUISE,3555
2026-06-14 16:15:32,46b821,AEE510,Greece,48.3486,10.9756,24100.0,653.4,-1024.0,DESCENDING,7425
2026-06-14 16:15:32,46b823,AEE6TH,Greece,47.9568,11.1296,36025.0,739.9,0.0,CRUISE,1000
2026-06-14 16:15:32,4acb5a,SAS2697,Sweden,47.7417,11.797,34075.0,823.2,-1024.0,DESCENDING,0766
2026-06-14 16:15:32,3ffbb1,DMEBC,Germany,48.0558,9.3679,1725.0,0.0,-65.0,LOW ALT,
2026-06-14 16:15:32,4aca84,NSZ2940,Sweden,51.4273,12.5522,38550.0,877.0,449.0,CLIMBING,6001
2026-06-14 16:15:32,4aca86,NSZ5352,Sweden,48.3424,10.3422,36000.0,851.9,0.0,CRUISE,1000
2026-06-14 16:15:32,4aca90,NOZ72C,Sweden,50.288,11.4786,39000.0,899.9,0.0,CRUISE,0751
2026-06-14 16:15:32,3d385c,DETPC,Germany,51.0554,8.9559,9475.0,383.6,-321.0,LOW ALT,5012
2026-06-14 16:15:32,3d254e,DEMJM,Germany,48.466,7.9085,2350.0,231.9,65.0,LOW ALT,
2026-06-14 16:15:32,471f6b,WZZ93,Hungary,48.6988,9.4548,35000.0,766.5,0.0,CRUISE,1000
2026-06-14 16:15:32,3945bc,FJBIJ,France,48.0989,7.7037,2375.0,189.7,65.0,LOW ALT,
2026-06-14 16:15:32,407b54,WUK735,United Kingdom,51.4512,8.7116,35975.0,692.7,0.0,CRUISE,0624
2026-06-14 16:15:32,505ceb,TOM5762,Slovakia,48.902,9.0258,37000.0,950.4,0.0,CRUISE,3457
2026-06-14 16:15:32,47a039,NOZ57GW,Norway,49.0323,12.1471,23500.0,811.8,1984.0,CLIMBING,6443
2026-06-14 16:15:32,407b8b,WUK2UC,United Kingdom,51.4817,14.463,36000.0,750.5,0.0,CRUISE,3553
2026-06-14 16:15:32,4aca0c,NSZ4BV,Sweden,50.1781,9.6177,36000.0,793.2,0.0,CRUISE,5353
2026-06-14 16:15:32,4aca72,SAS1793,Sweden,49.8333,8.7536,35000.0,852.0,-65.0,CRUISE,0757
2026-06-14 16:15:32,4aca4f,NSZ4357,Sweden,51.7519,13.6711,37000.0,895.8,0.0,CRUISE,1000
2026-06-14 16:15:32,3d2491,DEMCF,Germany,49.2901,8.4577,300.0,107.4,-65.0,LOW ALT,7000
2026-06-14 16:15:32,4bc855,PGT56HD,Turkey,49.9286,8.7056,5750.0,533.3,2368.0,CLIMBING,7707
2026-06-14 16:15:32,4401d1,EJU38DP,Austria,52.3877,13.5695,875.0,242.8,-768.0,DESCENDING,6623
2026-06-14 16:15:32,4401d3,OEDFC,Austria,48.1279,8.2097,5050.0,152.9,384.0,LOW ALT,4452
2026-06-14 16:15:32,4bc88e,PGT38QJ,Turkey,48.536,14.3615,33050.0,994.2,0.0,CRUISE,6424
2026-06-14 16:15:32,4bc89a,PGT78DG,Turkey,47.0215,8.9512,35025.0,889.6,0.0,CRUISE,7553
2026-06-14 16:15:32,3d1186,DEEWS,Germany,50.6581,9.0724,3225.0,264.9,-128.0,LOW ALT,7743
2026-06-14 16:15:32,3d34d5,DESGJ,Germany,48.2258,8.9084,4900.0,150.4,65.0,LOW ALT,4452
2026-06-14 16:15:32,48d002,SPWAC,Poland,49.1188,14.0024,24000.0,356.5,0.0,CRUISE,0246
2026-06-14 16:15:32,4068f5,EXS61PK,United Kingdom,49.5298,8.0821,37000.0,959.9,0.0,CRUISE,3461
2026-06-14 16:15:32,4068cb,EXS411,United Kingdom,47.3035,10.3129,33000.0,837.3,-65.0,CRUISE,7507
2026-06-14 16:15:32,440065,EJU79VD,Austria,47.7469,7.2208,31025.0,917.5,65.0,CRUISE,1000
2026-06-14 16:15:32,440073,EJU43FB,Austria,51.7352,7.4975,34350.0,663.7,-1024.0,DESCENDING,1000
2026-06-14 16:15:32,440017,OEANN,Austria,47.377,9.6878,1600.0,129.8,-768.0,DESCENDING,7000
2026-06-14 16:15:32,440036,EJU59FK,Austria,48.5916,12.1509,30025.0,832.6,0.0,CRUISE,1000
2026-06-14 16:15:32,4891ad,ENT429,Poland,47.2527,10.5228,37000.0,893.2,0.0,CRUISE,3462
2026-06-14 16:15:32,471d63,WZZ3GV,Hungary,52.3366,13.8779,8175.0,469.2,-1024.0,DESCENDING,5146
2026-06-14 16:15:32,471d5e,WZZ645,Hungary,47.13,14.4188,36000.0,718.7,0.0,CRUISE,7377
2026-06-14 16:15:32,40697c,EFW6DG,United Kingdom,47.2529,8.5081,36000.0,768.4,0.0,CRUISE,2245
2026-06-14 16:15:32,a748ec,LXJ569,United States,47.4547,8.5972,1800.0,219.7,-640.0,DESCENDING,7321
2026-06-14 16:15:32,440184,AUA7K,Austria,50.4547,10.2346,37975.0,772.8,0.0,CRUISE,6603
