fetched_at,icao24,callsign,origin_country,latitude,longitude,baro_altitude_ft,velocity_kmh,vertical_rate_fpm,phase,squawk
2026-06-14 16:22:05,39de43,TVF35DL,France,50.1,9.9527,38025.0,685.2,0.0,CRUISE,1000
2026-06-14 16:22:05,44028c,EJU394K,Austria,48.7293,7.7378,5800.0,522.6,-896.0,DESCENDING,7527
2026-06-14 16:22:05,4bc8c3,PGT77PX,Turkey,48.9369,10.4603,35000.0,960.0,-65.0,CRUISE,0101
2026-06-14 16:22:05,511170,MBU2QV,Estonia,50.6498,10.9451,28575.0,764.4,1535.0,CLIMBING,1000
2026-06-14 16:22:05,4bc8d2,PGT839Q,Turkey,47.3217,14.4552,36050.0,736.0,65.0,CRUISE,4506
2026-06-14 16:22:05,44029f,AUA21E,Austria,50.4099,10.7542,23550.0,619.6,-1024.0,DESCENDING,1000
2026-06-14 16:22:05,511195,MBU8BX,Estonia,49.5005,11.0577,1750.0,261.4,2817.0,CLIMBING,
2026-06-14 16:22:05,3c5ef0,EWG7XR,Germany,50.3763,8.9918,29525.0,974.1,640.0,CLIMBING,7705
2026-06-14 16:22:05,50040a,EJO1X,,48.0837,10.7049,43000.0,795.1,-65.0,CRUISE,3555
2026-06-14 16:22:05,46b821,AEE510,Greece,48.5913,10.1277,12600.0,578.6,-1984.0,DESCENDING,0134
2026-06-14 16:22:05,46b823,AEE6TH,Greece,48.4256,10.3281,36000.0,712.9,0.0,CRUISE,1000
2026-06-14 16:22:05,4aca84,NSZ2940,Sweden,50.5713,12.3131,39000.0,871.7,0.0,CRUISE,6001
2026-06-14 16:22:05,4aca86,NSZ5352,Sweden,49.0476,11.0227,36000.0,855.8,0.0,CRUISE,6001
2026-06-14 16:22:05,4aca89,NSZ9WP,Sweden,53.1932,9.1252,36000.0,837.3,0.0,CRUISE,3533
2026-06-14 16:22:05,4aca90,NOZ72C,Sweden,49.4064,11.5634,39000.0,889.3,0.0,CRUISE,0751
2026-06-14 16:22:05,3d385c,DETPC,Germany,51.1712,9.5249,5925.0,379.0,-512.0,DESCENDING,5012
2026-06-14 16:22:05,3d254e,DEMJM,Germany,48.6832,8.0877,2525.0,286.6,-321.0,LOW ALT,7000
2026-06-14 16:22:05,471f6b,WZZ93,Hungary,48.1392,8.674,35025.0,787.7,0.0,CRUISE,1000
2026-06-14 16:22:05,471f66,WMT7920,Hungary,50.1072,14.0477,8925.0,537.4,2624.0,CLIMBING,
2026-06-14 16:22:05,3945bc,FJBIJ,France,48.117,7.6079,4000.0,162.4,577.0,CLIMBING,
2026-06-14 16:22:05,407b54,WUK735,United Kingdom,51.5734,7.6277,35975.0,691.5,0.0,CRUISE,0624
2026-06-14 16:22:05,505ceb,TOM5762,Slovakia,48.4553,10.2656,37000.0,953.3,0.0,CRUISE,2521
2026-06-14 16:22:05,47a039,NOZ57GW,Norway,49.7799,12.6794,33350.0,802.7,1728.0,CLIMBING,6443
2026-06-14 16:22:05,407b8b,WUK2UC,United Kingdom,51.5821,13.3025,36000.0,733.9,0.0,CRUISE,3553
2026-06-14 16:22:05,3c4b2f,DLH717,Germany,51.5383,7.0589,31275.0,1012.6,-1600.0,DESCENDING,0737
2026-06-14 16:22:05,3c4b4b,EWG80E,Germany,47.8885,11.948,14025.0,711.2,1217.0,CLIMBING,1000
2026-06-14 16:22:05,4aca0a,NSZ6FY,Sweden,52.3912,7.1384,37000.0,857.8,0.0,CRUISE,1000
2026-06-14 16:22:05,4aca0c,NSZ4BV,Sweden,50.9503,9.8114,36000.0,798.9,0.0,CRUISE,1000
2026-06-14 16:22:05,4aca72,SAS1793,Sweden,49.0021,8.5845,35000.0,840.2,65.0,CRUISE,0757
2026-06-14 16:22:05,471fa9,WZZ3TJ,Hungary,51.4957,7.549,2450.0,340.6,1663.0,CLIMBING,
2026-06-14 16:22:05,4b51ea,HB3395,Switzerland,47.0142,9.5333,7175.0,131.8,-65.0,LOW ALT,
2026-06-14 16:22:05,4aca4f,NSZ4357,Sweden,50.8697,13.5241,37000.0,903.0,-65.0,CRUISE,1000
2026-06-14 16:22:05,4bc856,PGT49PK,Turkey,52.0883,14.3551,12000.0,436.6,-65.0,CRUISE,1000
2026-06-14 16:22:05,4bc855,PGT56HD,Turkey,49.6022,9.6019,19750.0,844.0,961.0,CLIMBING,7707
2026-06-14 16:22:05,4401d3,OEDFC,Austria,48.0938,7.9668,3600.0,191.9,-833.0,DESCENDING,7000
2026-06-14 16:22:05,4521bf,GPX8KW,Bulgaria,47.1137,14.5435,36025.0,744.8,65.0,CRUISE,6526
2026-06-14 16:22:05,4bc88c,PGT77EK,Turkey,49.8695,14.6893,7500.0,440.1,-1407.0,DESCENDING,4571
2026-06-14 16:22:05,3d1186,DEEWS,Germany,50.4108,9.0636,3200.0,259.3,65.0,LOW ALT,4450
2026-06-14 16:22:05,3d34d5,DESGJ,Germany,48.3528,8.7835,5000.0,151.2,-128.0,LOW ALT,4452
2026-06-14 16:22:05,3d34d8,DESGM,Germany,47.7769,10.3098,3950.0,178.4,65.0,LOW ALT,
2026-06-14 16:22:05,48d002,SPWAC,Poland,49.4361,14.218,24000.0,352.4,0.0,CRUISE,0246
2026-06-14 16:22:05,4068f5,EXS61PK,United Kingdom,49.0886,9.3597,37000.0,958.4,0.0,CRUISE,3461
2026-06-14 16:22:05,440065,EJU79VD,Austria,47.0153,7.9364,31025.0,887.9,65.0,CRUISE,1000
2026-06-14 16:22:05,484fdf,KLM33J,Kingdom of the Netherlands,47.9951,7.4121,35000.0,889.2,0.0,CRUISE,1000
2026-06-14 16:22:05,440036,EJU59FK,Austria,49.3481,12.6026,30000.0,816.4,0.0,CRUISE,1000
2026-06-14 16:22:05,44001b,AUA214P,Austria,49.8663,9.1652,12450.0,763.0,2431.0,CLIMBING,1000
2026-06-14 16:22:05,3ffa0b,DMKDY,Germany,49.7781,8.7967,3125.0,189.9,-65.0,LOW ALT,7000
2026-06-14 16:22:05,471d63,WZZ3GV,Hungary,52.4231,13.7199,2825.0,311.9,-896.0,DESCENDING,5146
2026-06-14 16:22:05,471d5e,WZZ645,Hungary,47.6666,13.7447,36000.0,707.9,0.0,CRUISE,7377
2026-06-14 16:22:05,40697c,EFW6DG,United Kingdom,47.5259,7.4653,36025.0,778.7,0.0,CRUISE,2245
2026-06-14 16:22:05,506df0,S5DVV,Slovenia,48.463,10.2401,2600.0,203.0,833.0,CLIMBING,
2026-06-14 16:22:05,440184,AUA7K,Austria,50.7104,9.1119,37975.0,773.1,0.0,CRUISE,6603
2026-06-14 16:22:05,45caa1,DTR197,Denmark,49.4212,10.5115,17975.0,416.1,0.0,CRUISE,1000
2026-06-14 16:22:05,471dc1,WZZ839,Hungary,50.5571,9.6056,35000.0,986.5,0.0,CRUISE,1000
2026-06-14 16:22:05,471db3,WMT9SW,Hungary,51.9366,14.9595,24950.0,829.5,961.0,CLIMBING,1000
2026-06-14 16:22:05,4bb2ab,TKJ70Z,Turkey,49.9465,8.582,3700.0,428.5,3073.0,CLIMBING,7660
2026-06-14 16:22:05,3d489c,DEZTC,Germany,49.2422,10.3011,3700.0,236.9,128.0,LOW ALT,
2026-06-14 16:22:05,403144,GBSDH,United Kingdom,50.3795,7.7357,7200.0,160.0,-65.0,LOW ALT,4451
2026-06-14 16:22:05,3c4a02,DLH6EE,Germany,48.3775,11.6317,6250.0,426.2,3329.0,CLIMBING,1000
2026-06-14 16:22:05,44cdce,BEL2HJ,Belgium,52.4657,13.9806,3950.0,295.5,321.0,LOW ALT,1000
2026-06-14 16:22:05,4bb268,THY1FY,Turkey,47.4218,7.6456,5050.0,338.8,-896.0,DESCENDING,0221
2026-06-14 16:22:05,3efe8f,,Germany,51.4518,7.8155,1575.0,104.3,-65.0,LOW ALT,
2026-06-14 16:22:05,3d32cd,DERMJ,Germany,51.7539,9.5447,2975.0,229.0,128.0,LOW ALT,7000
2026-06-14 16:22:05,506cab,RMB3,Slovenia,50.7255,11.7451,40000.0,723.7,0.0,CRUISE,0605
2026-06-14 16:22:05,8005f0,AIC151,India,47.2477,8.6561,9800.0,440.2,-1089.0,DESCENDING,1000
2026-06-14 16:22:05,3d3432,DESAC,Germany,47.6936,9.1156,2400.0,95.3,1535.0,CLIMBING,
2026-06-14 16:22:05,3d476c,DEZHK,Germany,47.8963,7.6041,725.0,125.0,-65.0,LOW ALT,
2026-06-14 16:22:05,3caaab,DBJUK,Germany,47.7129,8.3873,38000.0,845.8,-128.0,CRUISE,1064
2026-06-14 16:22:05,44ce61,BEL8UK,Belgium,50.0505,8.5535,600.0,238.5,-768.0,DESCENDING,1000
2026-06-14 16:22:05,8963e6,UAE70M,United Arab Emirates,49.4498,10.7386,41000.0,813.9,0.0,CRUISE,0532
2026-06-14 16:22:05,4ac9f0,SAS71T,Sweden,48.7561,11.8678,39050.0,847.3,128.0,CRUISE,0731
2026-06-14 16:22:05,3d31ce,DERCO,Germany,50.5377,7.2896,1700.0,127.9,-65.0,LOW ALT,7000
2026-06-14 16:22:05,4d02b7,JFA30M,Luxembourg,48.0405,11.3316,11000.0,538.5,0.0,CRUISE,5713
2026-06-14 16:22:05,3e0fee,CHX45,Germany,47.5839,9.7544,1925.0,93.0,-321.0,LOW ALT,
2026-06-14 16:22:05,4d02a1,JFA99X,Luxembourg,48.0918,7.3538,900.0,181.6,-768.0,DESCENDING,6304
2026-06-14 16:22:05,896464,ETD47,United Arab Emirates,48.5169,8.8574,38000.0,786.3,0.0,CRUISE,7540
2026-06-14 16:22:05,4d02da,JFA96B,Luxembourg,52.3352,14.159,42975.0,747.5,0.0,CRUISE,1000
2026-06-14 16:22:05,4064a4,TOM1WY,United Kingdom,47.7317,13.4285,37000.0,974.4,0.0,CRUISE,3444
2026-06-14 16:22:05,3ddc76,CHX51,Germany,48.7572,9.1527,1975.0,238.6,-128.0,LOW ALT,0020
2026-06-14 16:22:05,3ddc6f,CHX84,Germany,51.5424,11.7085,1175.0,184.0,65.0,LOW ALT,
2026-06-14 16:22:05,3ff9f0,DMWTN,Germany,49.6131,8.3887,500.0,110.2,-449.0,DESCENDING,7000
2026-06-14 16:22:05,3e63e3,DKDAH,Germany,49.3265,7.1318,5450.0,120.7,-65.0,LOW ALT,7000
2026-06-14 16:22:05,40658a,CFE56D,United Kingdom,48.26,7.0691,37000.0,902.4,65.0,CRUISE,5270
2026-06-14 16:22:05,3ff9d2,DMWNS,Germany,49.3111,9.2912,3775.0,157.4,-128.0,LOW ALT,
2026-06-14 16:22:05,89659b,ETD7L1,United Arab Emirates,50.0862,12.7181,38000.0,774.8,0.0,CRUISE,1000
2026-06-14 16:22:05,461f9b,FIN5DL,Finland,48.1223,8.5669,16725.0,594.6,-833.0,DESCENDING,1000
2026-06-14 16:22:05,3e781a,DKKRI,Germany,48.059,9.9669,3250.0,157.4,-65.0,LOW ALT,7000
2026-06-14 16:22:05,48af0e,LOT34P,Poland,47.1573,12.9587,40000.0,743.0,0.0,CRUISE,1000
2026-06-14 16:22:05,3009b3,DLH3UY,Italy,47.2359,12.5545,30625.0,881.7,-1600.0,DESCENDING,1000
2026-06-14 16:22:05,3009b6,DLA08E,Italy,48.7122,11.348,31000.0,939.4,0.0,CRUISE,1000
2026-06-14 16:22:05,406542,EZY52AD,United Kingdom,47.4937,7.1701,12975.0,598.4,2431.0,CLIMBING,6724
2026-06-14 16:22:05,48af06,LOT2161,Poland,47.0875,7.1321,37000.0,794.9,-65.0,CRUISE,1000
2026-06-14 16:22:05,48af01,LOT7VA,Poland,50.8183,14.8928,38000.0,777.4,-65.0,CRUISE,1000
