fetched_at,icao24,callsign,origin_country,latitude,longitude,baro_altitude_ft,velocity_kmh,vertical_rate_fpm,phase,squawk
2026-06-14 16:22:35,39de43,TVF35DL,France,50.0947,9.8758,38025.0,687.6,0.0,CRUISE,1000
2026-06-14 16:22:35,44028c,EJU394K,Austria,48.7457,7.7877,5350.0,504.6,-961.0,DESCENDING,7527
2026-06-14 16:22:35,4bc8c3,PGT77PX,Turkey,48.9051,10.5527,34975.0,960.9,0.0,CRUISE,0101
2026-06-14 16:22:35,511170,MBU2QV,Estonia,50.6042,10.8954,29225.0,770.1,1024.0,CLIMBING,1000
2026-06-14 16:22:35,4bc8d2,PGT839Q,Turkey,47.3671,14.414,36025.0,735.0,0.0,CRUISE,4506
2026-06-14 16:22:35,44029f,AUA21E,Austria,50.3843,10.6954,23125.0,640.5,-961.0,DESCENDING,1000
2026-06-14 16:22:35,511195,MBU8BX,Estonia,49.5038,11.0288,2825.0,291.7,1663.0,CLIMBING,
2026-06-14 16:22:35,3c5ef0,EWG7XR,Germany,50.3508,9.097,29950.0,994.7,961.0,CLIMBING,7705
2026-06-14 16:22:35,50040a,EJO1X,,48.1181,10.6396,43000.0,788.8,65.0,CRUISE,3555
2026-06-14 16:22:35,46b821,AEE510,Greece,48.6076,10.0698,11675.0,574.2,-2112.0,DESCENDING,7425
2026-06-14 16:22:35,46b823,AEE6TH,Greece,48.4594,10.2695,36000.0,712.9,0.0,CRUISE,1000
2026-06-14 16:22:35,4aca84,NSZ2940,Sweden,50.5088,12.2966,39000.0,871.4,0.0,CRUISE,2230
2026-06-14 16:22:35,4aca86,NSZ5352,Sweden,49.0992,11.0751,36000.0,857.3,0.0,CRUISE,1000
2026-06-14 16:22:35,4aca89,NSZ9WP,Sweden,53.1491,9.0564,36000.0,837.3,-65.0,CRUISE,3533
2026-06-14 16:22:35,4aca90,NOZ72C,Sweden,49.3433,11.5699,39000.0,885.4,0.0,CRUISE,0751
2026-06-14 16:22:35,3d385c,DETPC,Germany,51.1795,9.5666,5675.0,379.0,-512.0,DESCENDING,5012
2026-06-14 16:22:35,3d254e,DEMJM,Germany,48.7019,8.1027,2375.0,292.5,65.0,LOW ALT,7000
2026-06-14 16:22:35,471f6b,WZZ93,Hungary,48.0972,8.6166,35050.0,786.5,0.0,CRUISE,1000
2026-06-14 16:22:35,471f66,WMT7920,Hungary,50.0699,14.0702,10100.0,582.3,2752.0,CLIMBING,
2026-06-14 16:22:35,3945bc,FJBIJ,France,48.125,7.5958,4300.0,154.5,449.0,CLIMBING,
2026-06-14 16:22:35,407b54,WUK735,United Kingdom,51.5819,7.549,35975.0,689.9,0.0,CRUISE,0624
2026-06-14 16:22:35,505ceb,TOM5762,Slovakia,48.4246,10.3578,37000.0,953.3,-65.0,CRUISE,3457
2026-06-14 16:22:35,47a039,NOZ57GW,Norway,49.8358,12.6977,34100.0,799.1,1407.0,CLIMBING,6443
2026-06-14 16:22:35,407b8b,WUK2UC,United Kingdom,51.5889,13.2178,36025.0,737.6,0.0,CRUISE,3553
2026-06-14 16:22:35,3c4b2f,DLH717,Germany,51.4695,7.0968,30525.0,1010.3,-1600.0,DESCENDING,0737
2026-06-14 16:22:35,3c4b4b,EWG80E,Germany,47.836,11.9474,14600.0,737.1,1472.0,CLIMBING,1000
2026-06-14 16:22:35,4aca0a,NSZ6FY,Sweden,52.4436,7.1953,37000.0,858.8,0.0,CRUISE,1000
2026-06-14 16:22:35,4aca0c,NSZ4BV,Sweden,51.0077,9.827,36000.0,806.8,0.0,CRUISE,1000
2026-06-14 16:22:35,4aca72,SAS1793,Sweden,48.9439,8.5604,35000.0,819.5,0.0,CRUISE,0757
2026-06-14 16:22:35,471fa9,WZZ3TJ,Hungary,51.4828,7.5102,3200.0,409.4,2368.0,CLIMBING,
2026-06-14 16:22:35,4b51ea,HB3395,Switzerland,47.0136,9.5354,7300.0,65.1,-65.0,LOW ALT,
2026-06-14 16:22:35,4aca4f,NSZ4357,Sweden,50.8049,13.5134,37000.0,901.3,0.0,CRUISE,1000
2026-06-14 16:22:35,4bc856,PGT49PK,Turkey,52.1034,14.3091,12000.0,439.1,0.0,CRUISE,1000
2026-06-14 16:22:35,4bc855,PGT56HD,Turkey,49.5748,9.6873,20200.0,877.9,1535.0,CLIMBING,7707
2026-06-14 16:22:35,4401d3,OEDFC,Austria,48.0823,7.9391,3150.0,176.4,-128.0,LOW ALT,7000
2026-06-14 16:22:35,4521bf,GPX8KW,Bulgaria,47.1552,14.4937,36025.0,740.8,65.0,CRUISE,6526
2026-06-14 16:22:35,4bc88c,PGT77EK,Turkey,49.8922,14.6551,6825.0,437.5,-1217.0,DESCENDING,4571
2026-06-14 16:22:35,3d1186,DEEWS,Germany,50.3923,9.0629,3200.0,253.9,0.0,LOW ALT,4450
2026-06-14 16:22:35,3d34d5,DESGJ,Germany,48.3614,8.7739,4900.0,151.1,-128.0,LOW ALT,4452
2026-06-14 16:22:35,3d34d8,DESGM,Germany,47.7892,10.3057,3950.0,169.3,0.0,LOW ALT,
2026-06-14 16:22:35,48d002,SPWAC,Poland,49.4592,14.2337,24000.0,353.2,0.0,CRUISE,0246
2026-06-14 16:22:35,4068f5,EXS61PK,United Kingdom,49.0538,9.451,37000.0,959.3,0.0,CRUISE,3461
2026-06-14 16:22:35,484fdf,KLM33J,Kingdom of the Netherlands,47.9371,7.452,35000.0,889.9,-65.0,CRUISE,1000
2026-06-14 16:22:35,440036,EJU59FK,Austria,49.4031,12.636,30000.0,815.4,0.0,CRUISE,1000
2026-06-14 16:22:35,44001b,AUA214P,Austria,49.8661,9.2518,13550.0,779.7,2240.0,CLIMBING,1000
2026-06-14 16:22:35,3ffa0b,DMKDY,Germany,49.7704,8.7793,3200.0,199.1,-65.0,LOW ALT,7000
